input,model,top0,top1,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top2,top3,top4,top5,top6,top7,top8,top9,right
口头/临时挂失可以在网上进行吗,topic,我每次转账的时候都要回复输入确认码来确认，很麻烦，有没更简洁的回复方式来完成付款？ ,为什么我在微信上只看到部分卡片的申请表？,我已通过微信渠道成功提交办卡资料了，为什么查询不到办卡进度，建行一般在资料递交后多久可查询申办进度？,我正在转接小微的老师但还未成功时为什么我的问题小微不回答了为什么我点击菜单不能获得答案了,我接收到贵行的缴费充值短信确认码，并进行回复，但系统提示我验证码过了有效期？ ,我在网点递交的申请资料是否可通过微信公众账号查询办卡进度？,为什么我无法在网站上修改我的主手机号码呢？,网站上进行综合积分换礼，是否需要本人签收,我修改了主手机号码后，会发短信提示我吗？,我之前已成功进行充值，但后来修改了相关渠道的主手机号码，还可以用修改后的手机号为本机充值吗？ ,在境外网站申请过一些服务，导致我的信用卡每月循环扣款，应如何处理？,我在网银进行了个人资料修改，是否柜台的资料也会相应发生改变？,我在异地重新签约短信服务，原来已经扣了的服务费还没过期，还需要重新缴费吗？,是可以通过网上进行自助销户,为什么我接收到贵行的信用卡还款短信确认码，并进行回复，但系统提示我验证码过了有效期？ ,为何我在网上支付不成功？,我不知道对方在建行的账号，只知道对方手机号码，可以通过短信方式进行转账吗？ ,可以再网上销户吗,我想在境内支取外币现金，需要提供什么资料,我可以设定我关注基金净值的上下限吗？,wrong
口头/临时挂失可以在网上进行吗,dssm,空头支票的处罚规定,什么是支票保付,外币旅行支票的光票托收业务说明,CRS无折／卡存款,什么是托收,保险产品犹豫期是什么意思,保管箱押金小贴士,保管箱开箱小贴士,保管箱押金,保管箱退租,保管箱开箱,CRS无折／卡存款方法,什么叫旅行支票,什么是票汇业务,旅行支票,什么是旅行支票,旅行支票是啥,旅行支票介绍,ATM&CRS无卡／折取款,保管箱续租,wrong
口头/临时挂失可以在网上进行吗,tfidf,今天交易为什么在网上查不到,金融IC卡为什么不能在网上圈存,在网上办理基金业务是否时间规定,在网点认购账户金能在网上卖出,在网点认购基金能在网上赎回,在网点认购账户贵金属能在网上卖出,能在网上进行定期存款转活期存款操作,在进行证书到期换证时系统提示0124生成密钥对失败该怎么办,零钞在CRS存,乐当家理财卡金卡白金卡在境外银联标识自助取款机支取本地货币现金后结算时扣划何种币种,名下约定账户中两个账户尾号后四位一致账号在发送指令时区别这两个约定账户,在CRS存零钞,在网上追加账户时连续三次输错账户密码是否会造成账户锁定,在网上销户,在网上成功追加账户后是否就签约账户,在网上激活卡,咋在网上注销账户,在网上认购电子式国债,今天在网上赎回基金以后为什么第二天查询时还没有入账,在网上还信用卡,wrong
挂失卡号会改变吗,topic,挂失后卡号会变吗,挂失卡号是否更变,换卡时卡号是否可以不变,补办的信用卡卡号是不是会改变,补卡/换卡能否保留原卡号,补办的信用卡卡号会不会改变,补办的信用卡卡号是否会改变,信用卡到期换卡是否变更卡号,信用卡换卡，卡号密码是否变更,补办的信用卡卡号是否改变,挂失补卡后签约关系会改变吗,补/换卡能否保留原卡号,不记得信用卡卡号，如何挂失,银行卡挂失补卡是否变更卡号,挂失换卡号，旧卡号还继续扣短信服务费吗？,补办的信用卡卡号一定会改变吗？,借记卡补卡时卡号可以保持不变吗,补办的信用卡卡号会改变吗,信用卡卡号不满意，能否更换卡号,补办的信用卡卡号肯定会改变吗？,right
挂失卡号会改变吗,dssm,“悦生活”的网址,什么是“悦生活”,什么是军人保障卡,电话银行的密码锁了,交易密码,手机银行的登录密码是什么,什么是手机银行登录密码,手机银行登录密码,手机银行手机银行登录密码,手机银行的登录密码想不起来了,想不起来手机银行的登录密码了,手机银行登录密码忘了,什么是保险类别？,保险类别,保险类别是什么,保险类别有哪些,实物金价格表,实物金价目表,军人保障卡的服务专线,感激涕零,wrong
挂失卡号会改变吗,tfidf,保管箱钥匙挂失,挂失补发资料,存单挂失,挂失补发,动态口令卡挂失该处理,解除网银盾挂失,储蓄账户挂失,零存整取挂失,通知存款挂失,挂失有效期理解,挂失存单,挂失储蓄账户,存单单挂失,不挂失风险,电子渠道交易时为什么提示挂失标志不正确,电话银行挂失陆港通龙卡,定活两便挂失,挂失免费,永久挂失,支票挂失,wrong
为什么挂失卡号要更变,topic,挂失卡号是否更变,挂失后卡号会变吗,补卡/换卡能否保留原卡号,补办的信用卡卡号会改变吗,补办的信用卡卡号是不是会改变,补办的信用卡卡号会不会改变,补办的信用卡卡号是否会改变,95533动态口令卡挂失是否为正式挂失,信用卡换卡，卡号密码是否变更,补办的信用卡卡号是否改变,信用卡到期换卡是否变更卡号,挂失补卡后签约关系会改变吗,不记得信用卡卡号，如何挂失,银行卡挂失补卡是否变更卡号,挂失换卡号，旧卡号还继续扣短信服务费吗？,换卡时卡号是否可以不变,借记卡补卡时卡号可以保持不变吗,信用卡卡号不满意，能否更换卡号,补办的信用卡卡号一定会改变吗？,补办的信用卡卡号肯定会改变吗？,right
为什么挂失卡号要更变,dssm,“悦生活”的网址,什么是“悦生活”,安手机银行,手机银行怎么安,私人银行卡是啥,私人银行卡是什么,什么是私人银行卡,私人银行的用处是什么,私人银行怎么理解,我需要人工服务,人工服务,人工服务怎么走,实物金价格表,实物金价目表,感激涕零,保险类别是什么,保险类别有哪些,保险类别,什么是保险类别？,什么是建信人寿,wrong
为什么挂失卡号要更变,tfidf,保管箱钥匙挂失,挂失补发资料,存单挂失,挂失补发,动态口令卡挂失该处理,解除网银盾挂失,储蓄账户挂失,零存整取挂失,通知存款挂失,挂失有效期理解,挂失存单,挂失储蓄账户,存单单挂失,不挂失风险,电子渠道交易时为什么提示挂失标志不正确,电话银行挂失陆港通龙卡,定活两便挂失,挂失免费,永久挂失,支票挂失,unsure
挂失卡号更变原因,topic,挂失卡号是否更变,挂失后卡号会变吗,补办的信用卡卡号一定会改变吗？,补办的信用卡卡号是否会改变,补办的信用卡卡号会不会改变,信用卡卡号不满意，能否更换卡号,补办的信用卡卡号改变的条件。,补办的信用卡卡号肯定会改变吗？,补办的信用卡卡号是不是会改变,补卡/换卡能否保留原卡号,补办的信用卡卡号会改变吗,95533动态口令卡挂失是否为正式挂失,银行卡挂失补卡是否变更卡号,不记得信用卡卡号，如何挂失,挂失换卡号，旧卡号还继续扣短信服务费吗？,换卡时卡号是否可以不变,信用卡到期换卡是否变更卡号,借记卡补卡时卡号可以保持不变吗,信用卡换卡，卡号密码是否变更,补办的信用卡卡号是否改变,right
挂失卡号更变原因,dssm,什么是“悦生活”,“悦生活”的网址,私人银行怎么理解,私人银行的用处是什么,我需要人工服务,人工服务,私人银行卡是什么,私人银行卡是啥,什么是私人银行卡,什么是私人银行,人工服务怎么走,什么是建信人寿,实物金价格表,实物金价目表,保险类别,保险类别有哪些,保险类别是什么,什么是保险类别？,后退,感激涕零,wrong
挂失卡号更变原因,tfidf,保管箱钥匙挂失,挂失补发资料,存单挂失,挂失补发,动态口令卡挂失该处理,解除网银盾挂失,储蓄账户挂失,零存整取挂失,通知存款挂失,挂失有效期理解,挂失存单,挂失储蓄账户,存单单挂失,不挂失风险,电子渠道交易时为什么提示挂失标志不正确,电话银行挂失陆港通龙卡,定活两便挂失,挂失免费,永久挂失,支票挂失,wrong
挂失卡号更变说明,topic,挂失卡号是否更变,挂失后卡号会变吗,补办的信用卡卡号一定会改变吗？,补办的信用卡卡号肯定会改变吗？,补办的信用卡卡号是否会改变,借记卡补卡时卡号可以保持不变吗,补办的信用卡卡号会改变吗,补办的信用卡卡号是不是会改变,补办的信用卡卡号会不会改变,补卡/换卡能否保留原卡号,补办的信用卡卡号改变的条件。,补办的信用卡卡号改变的要求,不记得信用卡卡号，如何挂失,银行卡挂失补卡是否变更卡号,挂失换卡号，旧卡号还继续扣短信服务费吗？,信用卡卡号不满意，能否更换卡号,换卡时卡号是否可以不变,信用卡到期换卡是否变更卡号,信用卡换卡，卡号密码是否变更,补办的信用卡卡号是否改变,right
挂失卡号更变说明,dssm,什么是“悦生活”,“悦生活”的网址,私人银行卡是啥,什么是私人银行卡,人工服务怎么走,什么是私人银行,什么是建信人寿,军人保障卡的服务专线,什么是保险类别？,保险类别,保险类别是什么,保险类别有哪些,实物金价格表,实物金价目表,感激涕零,人工服务,我需要人工服务,私人银行怎么理解,私人银行的用处是什么,私人银行卡是什么,wrong
挂失卡号更变说明,tfidf,挂失补发说明,挂失有效期说明,芒果旅行龙卡到期或挂失后芒果网会员积分处理,电话银行定义说明,基金定投到期赎回说明,基金定投到期后处理说明,挂失补发所需资料,网银盾挂失,挂失储蓄账户销户,注销已经挂失储蓄账户,存单印鉴挂失,挂失通知存款账户,电话银行挂失功能说明,挂失解冻功能说明,挂失动态口令卡,POS刷外币说明,挂失影响范围,挂失后卡号会变动,实物贵金属提货说明,支票挂失,right
可以办理活期转定期吗,topic,活期转定期怎么办理,在哪里办理活期转定期,定活两便转定期存款怎么办理,定活两便转活期存款办理,ATM办理活期转定期,咋办理定活两便转活期,定活两便转定期存款办理,办理定期定期自动转,外币能否办理定期与活期的互转,定活两便转定期存款的办理方法,定活两便转活期存款的办理方法,定活两便可以在哪些渠道办理转定期存款,办理活期转定期,怎样在线办理活期转定期,如何办理活期存款转为定期存款,如何办理定期与活期互转,在线办理活期转定期操作步骤,定活两便转活期存款怎么办理,怎么办理定活两便转活期存款？,怎么办理定活两便转定期存款？,right
可以办理活期转定期吗,dssm,“悦生活”的网址,什么是“悦生活”,什么叫电子支付,什么叫龙支付,什么叫大额存单,留学贷款用于哪些方面,电话银行的密码锁了,下载安装手机银行手机银行,手机银行一半怎样下载安装,自助区电话银行可不可以打客服电话,手机银行的登录密码锁了,自助区电话银行可不可以打客服热线,实物金价目表,实物金价格表,什么是保险类别？,保险类别是什么,保险类别有哪些,保险类别,感激涕零,什么叫“建行金”实物黄金,wrong
可以办理活期转定期吗,tfidf,办理全国话费充值是否时间限制,现金分期办理要求含义,结算通卡状态正常时办理销户,乐当家理财卡办理配套存单,办理公益捐款,办理账户商品交易签约,蓝豹百大龙卡联名卡办理数量规则,蓝豹百大龙卡联名卡办理数量上限,签证所需存款证明办理,办理定活两便账户销户,定活两便转活期存款办理,定活两便转定期存款办理,办理基金交易,办理E商贸通出入金,办理陆港通龙卡资料,办理聚财,聚财咋个办理,办理账户贵金属交易,办理零存整取提前支取,办理个人账户贵金属风险,right
